UnityMillis	ArduinoMillis	EDA	IBI	Distance
2048	6286	183	179	176
2050	6296	182	177	170
2051	6306	182	179	176
2053	6316	183	177	171
2055	6326	182	179	176
2096	6336	183	177	170
2098	6346	182	179	176
2100	6356	183	177	169
2102	6366	183	179	176
2111	6376	182	177	170
2113	6386	182	180	176
2127	6396	182	177	170
2129	6406	182	179	176
2144	6416	182	177	170
2160	6426	182	179	176
2162	6436	183	177	170
2177	6446	182	179	176
2179	6456	183	177	171
2193	6466	183	179	176
2210	6476	182	176	169
2212	6486	182	179	176
2226	6496	182	177	170
2228	6506	182	179	176
2243	6516	182	176	169
2260	6526	183	179	176
2262	6536	182	177	171
2277	6546	182	179	176
2279	6556	183	177	170
2293	6566	182	179	175
2309	6576	182	176	170
2311	6586	182	179	176
2326	6596	182	177	169
2328	6606	183	179	176
2343	6616	182	178	171
2359	6626	182	179	176
2361	6636	182	177	169
2376	6646	182	180	176
2378	6656	183	177	171
2392	6666	182	179	175
2409	6676	182	177	170
2411	6686	182	179	176
2425	6696	182	177	170
2427	6706	182	179	176
2442	6716	183	177	170
2459	6726	182	179	176
2461	6736	182	177	170
2475	6746	182	179	176
2477	6756	182	177	170
2492	6766	183	179	175
2509	6776	182	177	170
2511	6786	182	179	175
2525	6796	182	177	169
2542	6806	183	179	176
2544	6816	182	177	170
2558	6827	183	179	176
2560	6837	183	177	169
2575	6847	182	179	176
2591	6857	182	176	168
2593	6867	182	179	176
2608	6877	182	176	169
2611	6887	182	179	176
2624	6897	183	176	169
2641	6907	182	179	176
2643	6917	182	177	170
2657	6927	183	179	176
2674	6937	182	176	169
2676	6947	182	179	176
2678	6957	183	177	169
2690	6967	182	179	176
2707	6977	182	176	169
2709	6987	183	179	176
2723	6998	182	175	168
2740	7008	182	179	177
2742	7018	182	177	169
2756	7028	182	180	178
2758	7038	182	176	169
2774	7048	183	179	177
2790	7058	182	176	169
2791	7068	182	180	178
2808	7078	182	176	169
2810	7088	182	179	176
2823	7098	183	176	168
2841	7108	182	180	178
2843	7118	182	176	169
2856	7128	182	179	176
2873	7138	182	176	169
2874	7148	182	180	178
2889	7158	182	176	169
2891	7168	182	179	176
2906	7178	182	176	169
2923	7188	182	180	178
2924	7198	182	177	169
2939	7208	182	180	179
2941	7218	182	177	169
2955	7228	183	180	177
2972	7238	182	177	170
2974	7248	183	180	179
2988	7258	182	177	169
2990	7268	183	180	178
3005	7278	182	176	168
3022	7288	182	180	178
3023	7298	182	176	169
3038	7308	182	179	177
3040	7318	182	176	169
3055	7328	183	181	179
3071	7339	182	176	169
3073	7349	183	180	179
3088	7359	182	177	169
3090	7369	182	181	181
3104	7379	182	177	172
3121	7389	182	180	179
3123	7399	182	177	170
3137	7409	182	181	180
3139	7419	182	177	170
3155	7429	183	181	180
3177	7439	182	177	170
3179	7449	183	181	180
3187	7459	183	176	170
3189	7469	182	180	178
3204	7479	182	177	170
3220	7489	183	181	180
3222	7499	182	177	170
3237	7510	182	182	182
3254	7520	182	178	173
3255	7530	182	182	183
3270	7540	183	179	175
3272	7550	182	181	182
3287	7560	182	176	169
3303	7570	182	182	183
3305	7580	183	179	174
3320	7590	182	182	181
3322	7600	182	178	174
3336	7610	182	183	185
3353	7620	182	178	174
3355	7630	182	181	183
3369	7640	182	178	173
3386	7650	182	182	183
3388	7660	182	179	175
3403	7670	182	181	182
3405	7680	182	178	173
3419	7690	183	182	183
3421	7700	182	179	175
3436	7710	182	181	182
3452	7720	182	179	175
3454	7730	182	182	183
3469	7740	182	179	174
3471	7750	182	182	182
3485	7760	183	179	175
3502	7770	182	182	183
3504	7780	182	179	174
3519	7790	182	181	182
3520	7800	182	179	175
3535	7810	183	182	183
3552	7820	182	179	174
3553	7830	183	182	183
3568	7840	183	179	175
3585	7851	182	181	182
3587	7861	182	178	175
3601	7871	183	182	183
3603	7881	182	179	175
3618	7891	182	183	183
3635	7901	182	179	175
3636	7911	182	181	183
3651	7921	182	178	175
3668	7931	182	181	181
3670	7941	182	179	175
3684	7951	182	182	183
3686	7961	182	179	175
3701	7971	182	181	181
3717	7981	182	179	175
3719	7991	182	182	183
3735	8001	183	178	175
3736	8011	182	181	181
3750	8022	182	178	175
3767	8032	183	181	180
3769	8042	183	179	175
3784	8052	183	180	179
3786	8062	182	179	175
3800	8072	183	181	180
3802	8082	182	179	175
3817	8092	182	180	179
3833	8102	183	179	176
3835	8112	183	180	180
3850	8122	182	179	175
3852	8132	182	180	179
3866	8142	182	179	175
3883	8152	182	181	180
3885	8162	182	179	175
3900	8172	182	180	178
3916	8182	182	178	175
3918	8192	183	181	181
3933	8202	182	179	175
3935	8212	183	180	179
3949	8222	182	179	174
3966	8232	182	180	178
3968	8242	182	179	176
3982	8252	182	180	179
3984	8262	183	179	175
3999	8272	182	181	180
4016	8282	183	179	175
4017	8292	183	180	179
4032	8302	182	179	175
4034	8312	182	180	179
4049	8322	183	179	175
4066	8332	182	181	180
4067	8342	182	179	175
4082	8352	182	180	179
4098	8363	182	179	176
4100	8373	183	180	177
4115	8383	183	179	176
4117	8393	182	179	176
4132	8403	182	179	175
4149	8413	182	179	177
4150	8423	182	179	175
4165	8433	182	179	176
4166	8443	182	179	175
4181	8453	183	179	177
4183	8463	182	179	175
4198	8473	183	179	176
4214	8483	182	179	175
4216	8493	182	180	177
4231	8503	183	179	175
4247	8513	182	180	177
4249	8523	182	179	175
4264	8534	182	179	176
4266	8544	183	179	176
4281	8554	182	178	172
4297	8564	182	179	176
4299	8574	182	177	170
4314	8584	183	179	176
4316	8594	183	179	175
4331	8604	182	179	176
4347	8614	182	177	171
4349	8624	182	179	176
4364	8634	183	179	175
4380	8644	182	178	175
4382	8654	183	177	171
4397	8664	182	179	176
4398	8674	183	179	175
4413	8684	182	179	176
4430	8694	183	177	170
4432	8704	183	179	175
4446	8714	182	178	174
4448	8724	182	179	176
4470	8734	183	177	172
4480	8744	182	179	176
4481	8754	182	179	176
4496	8764	182	179	176
4498	8774	183	178	173
4513	8784	182	179	175
4529	8794	182	179	175
4531	8804	183	179	176
4546	8814	182	178	173
4548	8824	182	179	175
4563	8834	182	179	175
4564	8844	182	179	176
4579	8854	182	177	172
4595	8864	182	179	176
4597	8875	182	177	170
4612	8885	182	179	176
4629	8895	183	177	170
4631	8905	182	179	176
4645	8915	183	177	170
4647	8925	182	179	176
4662	8935	182	176	170
4679	8945	182	179	176
4680	8955	183	177	169
4698	8965	182	179	176
4700	8975	183	177	170
4712	8985	183	179	176
4728	8995	182	177	170
4730	9005	182	179	176
4744	9015	182	177	170
4761	9025	182	179	176
4763	9035	183	177	170
4778	9046	182	179	175
4780	9056	182	176	169
4794	9066	183	179	176
4811	9076	182	176	169
4813	9086	183	179	176
4827	9096	183	177	170
4829	9106	182	179	176
4844	9116	182	176	168
4861	9126	183	179	176
4862	9136	183	176	169
4877	9146	182	179	176
4894	9156	182	176	169
4895	9166	182	179	176
4897	9176	182	176	169
4910	9186	182	179	176
4927	9196	183	176	169
4929	9206	182	179	176
4943	9216	182	177	168
4960	9226	183	179	176
4962	9236	182	176	169
4977	9246	183	179	176
4978	9256	182	176	169
4993	9266	182	180	176
5010	9276	183	176	169
5012	9286	182	179	176
5027	9296	182	176	169
5028	9306	183	179	176
5043	9316	182	174	166
5059	9326	183	179	176
5061	9336	182	176	169
5076	9346	182	180	176
5078	9356	182	176	169
5092	9366	182	179	176
